road_id,elevation,elevation_min,elevation_max,slope,terrain_type
R2818,351.2103116776107,322.47186219412725,368.1558841826272,30.0,VERY_STEEP
R2819,350.9038469079292,316.9716038800885,369.82435256440436,5.67,MODERATE
R2820,385.70293439700123,374.4641102601008,416.72817551701604,1.17,FLAT
R2821,442.6194068431782,421.62358051289465,456.269429614468,30.0,VERY_STEEP
R2822,372.8676779603609,361.55568298928506,400.3256139132854,1.4,FLAT
R2823,413.4363688871687,386.62295331934877,446.70801947827715,30.0,VERY_STEEP
R2824,372.2075870693321,326.40358590668234,403.0905299148254,1.98,FLAT
R2825,382.16699896595486,332.8609025062121,405.4033422890759,30.0,VERY_STEEP
R2826,434.8042089601484,399.3223068200033,466.5020412032367,4.31,GENTLE
R2827,422.8861442269947,406.42063647561105,471.2381823973486,30.0,VERY_STEEP
R2828,359.5399277313211,313.3059521313489,377.7806239029761,30.0,VERY_STEEP
R2829,392.87020209864335,362.2202891706409,429.0634564344035,11.7,STEEP
R2830,352.9169763645265,336.76700388040973,364.65284413076853,30.0,VERY_STEEP
R2831,398.0890146603009,351.21994788223446,410.74567083955833,1.43,FLAT
R2832,416.24340117010684,375.94463914118273,448.31653013905026,30.0,VERY_STEEP
R2833,361.85026235981513,322.5820514508891,376.0478295729331,3.87,GENTLE
R2834,378.88849389091655,340.52126573914035,389.78236542799084,30.0,VERY_STEEP
R2835,389.7836625502157,371.770069706358,406.6441824561366,5.0,MODERATE
R2836,441.95310246560496,423.5128347973039,474.5470693055879,30.0,VERY_STEEP
R2837,449.3255015422964,411.7937816052062,487.45913972305374,3.56,GENTLE
R2838,354.4911298995616,335.70221989514573,372.5902724652168,30.0,VERY_STEEP
R2839,426.10079234953923,398.5539244774173,462.83116983786624,1.79,FLAT
R2840,387.1724066402343,345.89233361647666,404.4714598842035,3.23,GENTLE
R2841,389.245818622948,347.8877178990343,423.78411568819826,30.0,VERY_STEEP
R2842,425.4264973347023,397.29602643366786,451.9048845305342,30.0,VERY_STEEP
R2843,441.8426432145409,400.15504568353106,477.99462358788554,1.92,FLAT
R2844,445.0928594502548,401.54798760233257,494.89496954942473,30.0,VERY_STEEP
R2845,407.7122586038321,371.52122855246165,455.2249372131346,30.0,VERY_STEEP
R2846,385.7121159300503,366.57508183771347,395.88338624349444,0.54,FLAT
R2847,428.7549085858779,407.794437370456,474.1724591603701,2.5,GENTLE
R2848,375.10013832623,352.5064921098806,387.7597701332207,30.0,VERY_STEEP
R2849,406.4074028833518,391.7352385739937,454.52926632974555,3.95,GENTLE
R2850,385.8578461524873,364.9314613376895,407.13087331647466,30.0,VERY_STEEP
R2851,415.6631073707876,397.2823383982863,440.94450058723845,3.68,GENTLE
R2852,374.0398912893507,345.8267412970066,387.7054194963798,30.0,VERY_STEEP
R2853,369.15929457348255,322.82179265859196,383.6502049066389,22.55,VERY_STEEP
R2854,441.8239086675437,427.6446959973854,480.8935312767165,9.18,MODERATE
R2855,360.18036829495367,321.36965133705786,407.9536577248853,3.3,GENTLE
R2856,400.59579077349315,363.10447059696804,435.0257305716655,12.33,STEEP
R2857,372.0852782963009,358.2551103497666,410.71927891737334,30.0,VERY_STEEP
R2858,353.8929963325667,306.9901001363347,394.3717861164529,2.22,GENTLE
R2859,353.60188182914266,320.8629937428699,374.1144528112603,30.0,VERY_STEEP
R2860,367.52217721058275,342.9731563651554,379.33136244739137,23.64,VERY_STEEP
R2861,436.67703545060004,396.4154921107878,446.7519452073668,30.0,VERY_STEEP
R2862,378.2478743977027,357.9532560616373,402.27384571586344,30.0,VERY_STEEP
R2863,445.04591705752955,407.3055235756767,464.7044861854982,30.0,VERY_STEEP
R2864,408.1622292989193,396.5737809960294,420.6549383008868,2.85,GENTLE
R2865,393.66141897687663,350.08509747250577,410.8425506766233,30.0,VERY_STEEP
R2866,408.00888346694546,380.0820495860927,422.98883939766336,30.0,VERY_STEEP
R2867,401.6698385226268,366.2021219483091,448.2649737473216,21.74,VERY_STEEP
R2868,425.8776253757325,407.02811258346514,441.48831391409925,4.23,GENTLE
R2869,378.2496065972852,341.1666580909473,409.7555451567924,30.0,VERY_STEEP
R2870,385.3050391600302,344.4154281242992,419.0292773645168,9.95,MODERATE
R2871,439.40943025332507,410.4809027779491,471.1490085616704,1.52,FLAT
R2872,444.64565131504054,409.93657435256875,458.6079086836801,30.0,VERY_STEEP
R2873,439.25582274864746,411.0027857957515,462.0077572186695,16.16,VERY_STEEP
R2874,391.94479939573137,346.1811446254176,403.9956126942575,2.16,GENTLE
R2875,428.0365503006882,398.12178308011545,453.86334686454086,8.26,MODERATE
R2876,397.63357333010987,353.96122496895714,415.17753058097355,30.0,VERY_STEEP
R2877,399.7539852146102,357.6999028838003,432.2192865459854,30.0,VERY_STEEP
R2878,370.4680109057284,344.04781805179414,408.1803466596924,30.0,VERY_STEEP
R2879,409.11303032585164,389.9096506515526,440.3978247340399,7.37,MODERATE
R2880,368.6135897753348,342.37030447294393,395.9830576397906,16.25,VERY_STEEP
R2881,383.1564699067194,340.10777487571056,408.6498067409871,20.43,VERY_STEEP
R2882,435.5030201619935,416.3977187292178,479.1706908858737,19.99,VERY_STEEP
R2883,370.70758092108554,339.73012708677555,389.4823035236963,7.76,MODERATE
R2884,357.1158285173433,314.8719585989134,396.48456209849803,19.14,VERY_STEEP
R2885,356.9007592612816,332.76166025614646,397.20005225088636,30.0,VERY_STEEP
R2886,444.0784520503108,408.39006657020286,470.84645234114015,30.0,VERY_STEEP
R2887,400.69204379618344,380.86678083423084,422.584067765209,6.32,MODERATE
R2888,390.9412071817018,376.5700293669754,419.76286662354084,18.87,VERY_STEEP
R2889,431.08785810079183,389.31248909707756,444.81641513649976,15.24,VERY_STEEP
R2890,433.5825927910516,419.6238478547033,445.4197940802152,10.51,STEEP
R2891,383.21910331156045,362.36384750837703,397.6832312896361,12.67,STEEP
R2892,419.36180574737955,375.15742886748194,436.8476070058686,25.26,VERY_STEEP
R2893,427.11228158518867,403.25351010204196,457.2793543987104,18.12,VERY_STEEP
R2894,415.46506868659543,366.54325470602896,459.4305341330403,30.0,VERY_STEEP
R2895,365.15950748000995,315.9701340890556,384.5852007599974,2.21,GENTLE
R2896,437.5883083517057,416.8572675335634,484.9947887815768,30.0,VERY_STEEP
R2897,403.9094552736009,392.27032638360527,452.105771631001,2.12,GENTLE
R2898,378.24724263700034,340.0447112687852,426.60342683080853,30.0,VERY_STEEP
R2899,392.5228185437694,364.48335843783565,436.02532793082236,2.54,GENTLE
R2900,353.75710903989074,339.7269952815077,378.3101106717996,3.76,GENTLE
R2901,362.78668012224176,324.48576736312003,375.6940365623467,4.98,GENTLE
R2902,426.55467505158606,415.3076786871092,459.3074243222459,30.0,VERY_STEEP
R2903,350.0011634755366,305.19329585584694,382.34842123302593,18.47,VERY_STEEP
R2904,391.6565828482292,376.11048168369706,435.6556135326131,1.94,FLAT
R2905,402.25101810855887,387.15854295868985,452.0906601464031,2.11,GENTLE
R2906,355.46344200009725,338.43655008135386,385.78973426250315,2.74,GENTLE
R2907,447.3078162972333,398.8971619575506,471.11597753882467,30.0,VERY_STEEP
R2908,372.6125331249672,334.88575871481333,390.04860158721783,30.0,VERY_STEEP
R2909,380.4198719636281,338.36501054508267,390.61186495632296,30.0,VERY_STEEP
R2910,380.3942512255027,354.4888517961926,410.7587989250579,7.59,MODERATE
R2911,373.041666211735,349.5891571115368,405.26241287983885,30.0,VERY_STEEP
R2912,350.14738220863114,330.76802193730435,393.14492140132705,3.82,GENTLE
R2913,422.93447940879963,393.7085582763033,453.1175581245117,26.54,VERY_STEEP
R2914,446.68454997992853,414.6114006385618,493.3432839265708,30.0,VERY_STEEP
R2915,372.4293483285045,337.1583545823943,407.5526873913619,4.32,GENTLE
R2916,416.30471918034226,396.0199790203945,459.9181687091856,30.0,VERY_STEEP
R2917,424.1896326958715,376.2434694597519,440.1217020881814,30.0,VERY_STEEP
R2918,434.84253790905245,418.052197980767,479.05598312114506,1.52,FLAT
R2919,392.2629197013609,343.6367927107044,429.26867387911483,30.0,VERY_STEEP
R2920,380.2930905640429,369.69884566374276,397.1024118615762,30.0,VERY_STEEP
R2921,382.5295134023031,353.2844857296293,400.12005572814354,30.0,VERY_STEEP
R2922,421.26213330985127,397.92741978518876,468.3221580716201,1.95,FLAT
R2923,431.6779466505636,403.7130100933536,442.9665610685785,30.0,VERY_STEEP
R2924,368.16139677566025,335.3348136164287,396.6627945074885,27.45,VERY_STEEP
R2925,387.0941008157765,359.67053449526816,409.63311241314057,30.0,VERY_STEEP
R2926,440.194019674915,413.6001456628512,476.79711727485216,30.0,VERY_STEEP
R2927,430.66935196947395,391.3604153529417,474.25452747223363,10.34,STEEP
R2928,448.4858402762476,411.050789272789,472.90096513851034,30.0,VERY_STEEP
R2929,425.4248259682081,382.0939746867742,452.5009094611216,3.27,GENTLE
R2930,389.31952010279224,369.3211608532124,438.5962314828488,30.0,VERY_STEEP
R2931,409.0637833994638,374.6826430093012,450.4204437866319,1.25,FLAT
R2932,416.10142542473204,382.6936340090179,461.9895906620037,2.43,GENTLE
R2933,357.8455816317124,333.05606919680486,385.39607045777757,1.6,FLAT
R2934,404.4496959103865,375.0073942342792,423.8127440697511,30.0,VERY_STEEP
R2935,420.932082847261,398.38079711503184,447.40662146271904,1.62,FLAT
R2936,366.73213040010603,351.0583544954266,405.3758071133666,3.76,GENTLE
R2937,428.0631717425557,409.5111233160464,442.44038793599486,6.37,MODERATE
R2938,408.37727805141117,394.15673219536313,429.1960422760715,30.0,VERY_STEEP
R2939,445.2221785697595,407.8993955621545,457.0876145882231,4.23,GENTLE
R2940,354.24222982068915,317.8131340963231,381.5361393542144,30.0,VERY_STEEP
R2941,376.5326137555467,328.5083588923518,419.63044319473124,30.0,VERY_STEEP
R2942,410.1553879299824,370.96825138409275,421.14193546190285,4.52,GENTLE
R2943,379.6559912205931,367.5741576703478,416.66893229287973,3.12,GENTLE
R2944,421.4424164071242,376.072609449966,468.7422513876738,30.0,VERY_STEEP
R2945,425.9005282521931,381.39352173436407,445.3776427126404,2.69,GENTLE
R2946,360.2515964066474,332.51878357573946,397.99699003575336,30.0,VERY_STEEP
R2947,401.3854464206768,367.9509243995599,450.3895224646848,22.19,VERY_STEEP
R2948,400.8890555591056,351.8459222602048,449.3801779652041,30.0,VERY_STEEP
R2949,386.9280770215541,355.63590246762743,406.3252447427198,30.0,VERY_STEEP
R2950,443.2924862569672,397.0796131219236,457.30572838545,30.0,VERY_STEEP
R2951,432.7506319873221,419.42908167491464,448.68193350315875,3.34,GENTLE
R2952,419.7209381909637,402.07886344261635,457.8023649302494,6.36,MODERATE
R2953,421.4326635734998,393.80246583584704,460.46301859163077,4.47,GENTLE
R2954,396.1716143813119,362.7813420478197,433.14107684643983,30.0,VERY_STEEP
R2955,442.0994521096576,399.4503380351456,465.5425876193471,3.9,GENTLE
R2956,419.45954272532856,369.9290581196011,436.25062031565346,30.0,VERY_STEEP
R2957,422.8981061655816,397.344046306617,456.12854984367175,8.66,MODERATE
R2958,436.1690903787345,424.2724649331311,465.51630820904916,30.0,VERY_STEEP
R2959,377.4071589342191,335.36029880240613,416.56052481911127,26.14,VERY_STEEP
R2960,430.7070903866703,396.531861623358,458.3614935340952,30.0,VERY_STEEP
R2961,369.5240602956492,351.58234594092113,393.0696480831079,30.0,VERY_STEEP
R2962,384.53419522448877,354.741056959632,406.27333831884937,30.0,VERY_STEEP
R2963,383.56104542698426,343.8686356056353,402.0198582289741,30.0,VERY_STEEP
R2964,447.85254683891407,407.03607535616834,468.4824018863805,30.0,VERY_STEEP
R2965,435.65372237479266,405.6689858948422,449.44693992855673,30.0,VERY_STEEP
R2966,420.116986159026,397.90840495387164,443.99126659618156,0.47,FLAT
R2967,422.70567616153903,373.75597287999926,434.16846865605737,0.62,FLAT
R2968,406.2072794402571,369.67277500199737,423.66383332691015,0.46,FLAT
R2969,444.7090667108519,418.37956593699994,484.5798844956291,0.56,FLAT
R2970,399.62587528823616,378.40734632005007,422.6446348353011,30.0,VERY_STEEP
R2971,388.0517709869895,348.807651666847,424.7812516660832,14.24,STEEP
R2972,366.3035336931591,346.61619586940844,404.97890071705024,30.0,VERY_STEEP
R2973,428.6205652261058,411.75216566715824,461.86797893539034,0.89,FLAT
R2974,423.44439320755913,392.2510376490763,471.79230286217506,4.03,GENTLE
R2975,388.4355038524135,366.8360081466478,399.293098517338,2.06,GENTLE
R2976,352.51934139592294,317.3631355989783,392.0654474194486,30.0,VERY_STEEP
R2977,433.89973277180104,419.1821857768317,482.25119852941737,6.25,MODERATE
R2978,351.1417983454074,314.94415416271454,395.63266751952494,30.0,VERY_STEEP
R2979,420.36997796290507,399.038116842997,437.0856856351056,0.77,FLAT
R2980,447.0257109726057,437.01599359522515,470.09852322267494,0.67,FLAT
R2981,393.76613281482037,378.6886905078533,410.664206409879,30.0,VERY_STEEP
R2982,373.4973404995953,326.1527253861915,407.54967505218343,3.21,GENTLE
R2983,420.4871010043382,375.79291543972386,458.9746202835179,3.28,GENTLE
R2984,431.7128142015585,412.368452920109,454.39576497608084,1.08,FLAT
R2985,404.64303160778474,363.50815542596507,436.22329456715653,30.0,VERY_STEEP
R2986,446.7035275256146,412.36066379865565,484.3403503284624,30.0,VERY_STEEP
R2987,355.1668721657961,306.3306837078013,382.02046483023804,8.81,MODERATE
R2988,400.4795598304528,375.53533344909044,444.64018104867114,30.0,VERY_STEEP
R2989,421.845394732255,384.58697023156816,462.70739214376766,30.0,VERY_STEEP
R2990,436.2640471149179,423.72261821796116,448.8506688689407,3.56,GENTLE
R2991,367.92556119077904,342.0756673181228,402.7705731544122,30.0,VERY_STEEP
R2992,430.00034817636816,381.44764172884095,449.4133702147582,12.11,STEEP
R2993,405.27070757185453,373.7114725938497,437.57143815854556,10.78,STEEP
R2994,389.6553681989963,368.1401880656025,437.93090590431495,30.0,VERY_STEEP
R2995,363.17150285790933,348.36066433276505,408.33398303999934,30.0,VERY_STEEP
R2996,436.52957589089124,398.38844228363,462.7102320154965,10.58,STEEP
R2997,365.72732081797153,329.9330790807825,387.3878751517457,30.0,VERY_STEEP
R2998,380.9787859209099,356.0212373767589,400.3550156972403,30.0,VERY_STEEP
R2999,379.0045531962437,330.9668991216103,410.3051479865045,30.0,VERY_STEEP
R3000,437.1414034190854,426.25329089957137,451.7113415494077,14.54,STEEP
R3001,417.2702994208898,395.12134535561677,449.2412997460197,30.0,VERY_STEEP
R3002,429.66813971913723,382.825360267154,439.7214852987689,9.61,MODERATE
R3003,375.0467898792499,352.20937234647226,398.0007751090837,30.0,VERY_STEEP
R3004,412.4874099606999,392.39729660649306,431.2847825139231,12.73,STEEP
R3005,407.17459831437486,375.805781917125,456.0233499128061,30.0,VERY_STEEP
R3006,433.2830376788271,390.33096768200556,472.37273046162625,2.94,GENTLE
R3007,440.60870604812607,426.4828356129916,464.59484126661556,1.36,FLAT
R3008,351.2156771477387,303.4948487619092,364.9294806089635,30.0,VERY_STEEP
R3009,417.40199190587924,375.59907665863267,448.0740156935042,4.4,GENTLE
R3010,355.1835799119729,337.9335696899108,373.72149516501463,2.44,GENTLE
R3011,404.8858665077356,366.4055480598091,436.3430483436699,30.0,VERY_STEEP
R3012,378.7632729043678,353.3649239988655,422.1777670715235,6.23,MODERATE
R3013,380.6776599522141,354.58587282916136,415.30936203626953,30.0,VERY_STEEP
R3014,385.29585034523564,343.96424664768097,420.6473871270357,30.0,VERY_STEEP
R3015,412.129244904961,363.6178525857317,443.7704564674735,30.0,VERY_STEEP
R3016,383.40499656687695,368.3387616529892,430.4956218721333,30.0,VERY_STEEP
R3017,423.269905059028,396.4446955838753,470.54601243585216,30.0,VERY_STEEP
R3018,390.45273855738697,361.2150742340148,420.96166660032907,3.46,GENTLE
R3019,356.83532003099583,331.7828473527959,379.065699516736,30.0,VERY_STEEP
R3020,428.3759842484107,403.8484192997617,456.75946448358843,0.41,FLAT
R3021,378.5758324592706,366.4850857568067,396.03814894709524,30.0,VERY_STEEP
R3022,393.2766879599263,355.85514313742135,428.73046057264986,2.07,GENTLE
R3023,418.5443883221902,391.09581163738835,448.5480817534795,1.63,FLAT
R3024,383.2456157148712,365.45386360911414,397.3776348274024,30.0,VERY_STEEP
R3025,355.65856561467155,313.01722552258883,373.56447685945614,30.0,VERY_STEEP
R3026,387.39210470128137,345.28967477521627,416.5773829492624,30.0,VERY_STEEP
R3027,444.44485826943037,414.9891931458746,489.9484178981847,9.57,MODERATE
R3028,414.17343972985583,392.23541328394543,446.82906855509975,9.23,MODERATE
R3029,417.14791486672067,381.62420583486255,454.4093148750595,30.0,VERY_STEEP
R3030,413.228215363764,391.70212993266784,436.78935735352036,30.0,VERY_STEEP
R3031,369.89921389594366,350.4588966829952,402.755669617713,1.96,FLAT
R3032,391.833386410228,352.61280024917494,419.7285793157507,0.75,FLAT
R3033,425.0939798363318,413.48097024749376,461.4591763412582,30.0,VERY_STEEP
R3034,360.1372897553159,346.34655091393216,372.1603123984763,0.85,FLAT
R3035,377.7852776089712,367.5137506480276,407.51728625852957,1.23,FLAT
R3036,377.63191084658536,361.5141833875683,399.47161585234403,0.61,FLAT
R3037,393.2018927594506,380.4422924110322,416.24929521056697,30.0,VERY_STEEP
R3038,448.0368740942185,398.20477938302173,496.47357135654096,1.77,FLAT
R3039,356.7502546683822,335.1978558702186,374.0580471768375,8.37,MODERATE
R3040,401.8700994380595,385.8993789312896,424.3199095412034,30.0,VERY_STEEP
R3041,367.93646820122103,348.2966178813843,398.3321712304559,30.0,VERY_STEEP
R3042,447.06765454097444,399.6226316793691,491.5887324669594,30.0,VERY_STEEP
R3043,361.33035047274643,330.5239415517706,387.9971538010013,1.46,FLAT
R3044,390.3601002361591,365.7673763838448,430.11471147168595,30.0,VERY_STEEP
R3045,423.7884984834606,378.8528401670918,468.0434624120527,15.34,VERY_STEEP
R3046,420.4554428027445,394.6558319807832,442.85609703561846,30.0,VERY_STEEP
R3047,392.2728636893932,368.8725208910854,417.9828710309416,20.36,VERY_STEEP
R3048,384.65241679527185,366.36111589328243,408.9146657428061,30.0,VERY_STEEP
R3049,389.76123785528705,364.64936489891056,433.0754702000039,30.0,VERY_STEEP
R3050,376.4276263158639,353.7602520751869,388.2015007940079,30.0,VERY_STEEP
R3051,370.53329387068,333.44113549875436,392.8701374238272,30.0,VERY_STEEP
R3052,398.303969755889,376.7206615690599,435.4803120596942,5.39,MODERATE
R3053,376.8533756067607,343.76538574985824,409.47111558937445,30.0,VERY_STEEP
R3054,378.746166489725,366.1104798884461,406.19774086147277,11.41,STEEP
R3055,415.6756063474557,398.0240400795951,447.2735354363111,30.0,VERY_STEEP
R3056,446.8537331699892,420.55752230553526,464.7571166031219,5.09,MODERATE
R3057,410.3637200559375,362.8857498995897,437.5923849202579,30.0,VERY_STEEP
R3058,357.6979467064966,332.6078672778688,387.7660660735506,4.55,GENTLE
R3059,357.55836138540667,320.9953965374133,403.60592626359073,30.0,VERY_STEEP
R3060,445.1423220845566,424.9388331877007,465.57572859671563,30.0,VERY_STEEP
R3061,379.7290790307334,364.6477359918041,424.4422191173307,30.0,VERY_STEEP
