node_id,latitude,longitude
N004601,2875299.335615,412627.254471
N004602,2875234.677566,409465.065632
N004603,2872186.221642,409286.824059
N004604,2820856.892627,377586.223955
N004605,2819870.293957,376640.132385
N004606,2820144.912617,376407.694483
N004607,2819183.936943,374307.227707
N004608,2820087.896505,376430.047616
N004609,2820104.332986,376422.911259
N004610,2819868.33115,376630.775208
N004611,2820049.482028,376455.488023
N004612,2820995.26835,377877.991501
N004613,2820875.26243,377635.234916
N004614,2819395.305583,373318.127329
N004615,2820851.334304,372484.137108
N004616,2819045.692155,373978.856885
N004617,2819370.585739,373338.934979
N004618,2819163.458899,374248.071805
N004619,2822017.605443,371294.997887
N004620,2821811.590869,370082.786742
N004621,2822008.562694,371300.057173
N004622,2820835.541955,372292.339515
N004623,2820829.151864,372331.683528
N004624,2827220.046499,363425.438203
N004625,2827189.670269,363682.4449
N004626,2827219.241675,363412.08632
N004627,2826245.280954,360857.909783
N004628,2826247.129677,360872.891696
N004629,2826133.417171,360589.172046
N004630,2826128.655803,360583.705959
N004631,2825626.262667,359864.25562
N004632,2825624.29648,359846.849685
N004633,2823200.570016,355740.019147
N004634,2824066.239876,358018.205043
N004635,2823203.039368,355722.656999
N004636,2824027.745421,353153.809157
N004637,2824040.181785,353145.050885
N004638,2824705.634884,358874.464042
N004639,2824068.190307,358030.628173
N004640,2825302.565974,366990.461057
N004641,2825296.02934,367001.721376
N004642,2825375.438665,366471.244096
N004643,2825369.108903,366460.669354
N004644,2821106.607559,370033.847948
N004645,2822143.091314,369428.694791
N004646,2822160.868757,369434.396736
N004647,2822823.534911,369557.60186
N004648,2822832.368415,369545.687279
N004649,2823970.042443,368319.085362
N004650,2823977.594989,368327.119518
N004651,2823359.924354,381103.499521
N004652,2819753.241601,381478.968333
N004653,2819782.853427,381495.817573
N004654,2816661.81664,382174.653166
N004655,2813965.920936,384471.064821
N004656,2796734.416292,393149.666229
N004657,2794611.839355,394230.810042
N004658,2794580.736456,394205.842324
N004659,2831388.612912,403649.715676
N004660,2832021.416224,404590.295117
N004661,2830909.681781,403168.86482
N004662,2823545.267962,388604.286251
N004663,2825841.65448,407544.634144
N004664,2829190.21136,387780.220593
N004665,2820998.929707,389810.022404
N004666,2896105.438455,375244.925153
N004667,2888835.022305,380617.706832
N004668,2888566.125699,378949.982215
N004669,2888566.005539,378917.649269
N004670,2893934.972263,378240.74002
N004671,2893937.012259,378247.636716
N004672,2893253.764493,378442.781333
N004673,2893972.48157,378228.696101
N004674,2894685.074343,396300.5662
N004675,2896965.726595,399155.51897
N004676,2755159.649394,384957.949997
N004677,2752801.896507,385681.042139
N004678,2752602.364574,386258.906107
N004679,2753523.915722,386487.705749
N004680,2753615.19608,386525.077841
N004681,2752304.09559,386411.867441
N004682,2752278.214701,386409.067432
N004683,2752735.206673,384790.272364
N004684,2753159.183949,384834.242943
N004685,2753291.500563,384848.211052
N004686,2765075.106898,424869.061778
N004687,2759705.071914,378925.484494
N004688,2752286.116487,386390.978338
N004689,2752327.139314,386149.704256
N004690,2752299.420175,386391.977258
N004691,2751259.954593,389370.448556
N004692,2752259.014242,386431.467982
N004693,2749662.534442,391660.945789
N004694,2749666.324413,391664.855664
N004695,2749656.218456,391668.423803
N004696,2749662.929452,391671.265394
N004697,2830442.183699,387626.136064
N004698,2830443.69379,387636.19321
N004699,2837816.108089,412955.499983
N004700,2839427.831966,414350.747887
N004701,2839435.448662,414347.776002
N004702,2840114.356891,415405.379811
N004703,2844417.200883,398634.650079
N004704,2836711.58715,412505.311606
N004705,2836744.649307,412548.605613
N004706,2836592.881775,412339.300158
N004707,2836590.91564,412336.827663
N004708,2817110.140847,391921.657506
N004709,2813155.589418,403300.103424
N004710,2827562.063319,375257.311623
N004711,2819076.334772,373994.718359
N004712,2829723.02224,405391.425301
N004713,2820357.79076,395999.364691
N004714,2831384.005764,403614.491334
N004715,2834052.568665,410875.275502
N004716,2835538.179627,411858.169462
N004717,2833078.090576,404377.060494
N004718,2821300.138011,361966.949415
N004719,2821324.115285,361951.243723
N004720,2823774.365017,369361.347504
N004721,2826106.121909,370780.793061
N004722,2828564.201965,373106.187141
N004723,2828893.870095,372261.825749
N004724,2823458.329111,368936.227373
N004725,2823760.159902,369343.741266
N004726,2820010.409521,391961.979688
N004727,2823398.222945,374880.65623
N004728,2816663.594974,382094.641098
N004729,2815608.695845,381436.738837
N004730,2827869.524113,375037.960417
N004731,2828103.998889,373597.19426
N004732,2827856.852934,375042.674241
N004733,2827570.973713,375248.483182
N004734,2814223.814188,380879.076053
N004735,2814204.304718,380900.816714
N004736,2820353.993493,369572.158791
N004737,2827974.294266,373360.214781
N004738,2826740.592344,372894.580778
N004739,2826729.918168,372889.565693
N004740,2811110.398655,377423.490041
N004741,2811101.858491,377411.421309
N004742,2810589.728295,377052.642339
N004743,2810581.928444,377040.800997
N004744,2810444.298281,376794.230688
N004745,2810432.258659,376756.808083
N004746,2810475.815452,376689.796615
N004747,2810468.413421,376676.882194
N004748,2810287.947904,376639.934598
N004749,2821532.646321,360813.465797
N004750,2821529.475482,360825.445325
N004751,2832292.191751,412352.864581
N004752,2827848.369242,418093.039727
N004753,2818987.77991,354009.716815
N004754,2816846.090473,387925.371343
N004755,2817002.972153,388279.958666
N004756,2817000.183947,388292.895646
N004757,2825260.33077,372195.193124
N004758,2825246.495641,372173.284513
N004759,2821814.917499,370049.357068
N004760,2822555.307523,369528.016536
N004761,2826113.993287,370777.774368
N004762,2826949.745221,371008.064319
N004763,2827771.319892,372279.956304
N004764,2810327.230779,404814.85397
N004765,2816073.922748,360508.549357
N004766,2815799.630438,361219.946104
N004767,2824160.13438,358512.460795
N004768,2824163.94916,358519.375727
N004769,2824675.896136,358884.662117
N004770,2815318.659386,359638.740554
N004771,2795511.253802,385146.627726
N004772,2813360.343875,403909.061012
N004773,2813356.393256,403907.071667
N004774,2813299.601001,403794.190915
N004775,2813301.666777,403776.395349
N004776,2813410.696254,404041.384327
N004777,2812906.697759,372088.362818
N004778,2812895.093836,372077.489848
N004779,2812989.89834,372353.957933
N004780,2818392.473464,407787.929442
N004781,2818043.894371,409214.637788
N004782,2832439.764173,389026.588864
N004783,2831439.624889,388104.433295
N004784,2805041.283711,359527.641746
N004785,2805029.778143,359522.036383
N004786,2804892.050557,359412.754056
N004787,2830349.473116,376471.463747
N004788,2830471.319352,376393.098499
N004789,2811238.252344,366223.663853
N004790,2837129.6442,384875.246603
N004791,2818987.205829,354000.400003
N004792,2821039.20394,351994.255864
N004793,2823444.662944,352940.081523
N004794,2823423.983526,352869.484635
N004795,2823454.461632,352972.715357
N004796,2823030.356947,352384.983932
N004797,2823025.375154,352374.686274
N004798,2821448.361184,352012.667352
N004799,2821047.883345,351985.716264
N004800,2821448.098453,352024.396117
N004801,2833352.756866,381364.031735
N004802,2832311.055309,384628.023034
N004803,2806830.908846,362615.539188
N004804,2826233.625126,364201.27545
N004805,2827080.003992,362809.928288
N004806,2831972.181187,386428.05691
N004807,2832287.701333,384686.211444
N004808,2804330.699199,404954.905768
N004809,2802676.314252,408512.181944
N004810,2802808.860117,358490.078441
N004811,2802779.356269,358452.744003
N004812,2802806.064807,358484.129997
N004813,2828915.572024,372248.782737
N004814,2831019.171156,374496.166574
N004815,2828333.537634,373447.445437
N004816,2828568.834264,373112.922165
N004817,2828334.539009,373455.140597
N004818,2820323.604573,381222.219659
N004819,2820304.891699,381150.521307
N004820,2792481.496425,393571.555091
N004821,2793245.336657,394244.967149
N004822,2806653.863083,406296.334242
N004823,2807180.451249,407163.472225
N004824,2820637.124179,381263.02059
N004825,2789132.832775,395720.328513
N004826,2790267.842014,370909.421947
N004827,2790257.625153,370925.031803
N004828,2788752.348232,357929.535364
N004829,2789171.365271,358701.395401
N004830,2788912.594524,357413.718651
N004831,2788917.525212,357428.301379
N004832,2788913.542448,357275.292565
N004833,2788908.512774,357241.733959
N004834,2789654.568186,357791.056273
N004835,2789658.30261,357776.132181
N004836,2789373.668516,358205.102917
N004837,2789368.959553,358225.347676
N004838,2789172.074346,358697.130313
N004839,2789793.518947,357718.727153
N004840,2789802.534078,357712.514159
N004841,2789858.288746,357565.433843
N004842,2789861.219281,357552.194364
N004843,2789515.339237,391644.277934
N004844,2788367.6705,392602.427742
N004845,2789491.915016,391568.196332
N004846,2789514.260064,391636.582166
N004847,2789212.716935,370963.569304
N004848,2831792.13719,378973.217977
N004849,2788761.237665,357925.789248
N004850,2788777.427608,357676.020428
N004851,2788801.162505,357672.007187
N004852,2804436.240602,408406.237038
N004853,2803993.722784,409106.089978
N004854,2805091.330271,407976.973078
N004855,2804767.538499,408333.693576
N004856,2804761.542016,408344.188615
N004857,2804439.936041,408395.363782
N004858,2805483.285109,407277.508867
N004859,2802662.457606,408532.065836
N004860,2801871.642914,408890.036113
N004861,2781686.265972,358507.27937
N004862,2784000.796159,358498.807788
N004863,2794640.408337,350553.314226
N004864,2793250.435884,347144.632762
N004865,2793189.304685,346049.443677
N004866,2793192.324865,346058.544914
N004867,2793249.441826,347131.635898
N004868,2820836.615158,372429.412821
N004869,2835305.852344,388684.762663
N004870,2834774.89158,388492.338136
N004871,2834744.26313,388491.448724
N004872,2785053.964821,357577.867659
N004873,2785042.883721,357557.198787
N004874,2785918.583871,356274.722709
N004875,2785149.912835,358301.261964
N004876,2785160.271045,358287.309069
N004877,2785200.476953,358788.975766
N004878,2785207.586472,358777.417949
N004879,2784251.455974,359632.938
N004880,2785304.051396,360288.221295
N004881,2783330.884887,360730.391112
N004882,2783325.200616,360720.876981
N004883,2782474.731329,361604.828464
N004884,2783305.907702,360972.539242
N004885,2782952.914194,359764.98521
N004886,2782953.621536,359749.044098
N004887,2782924.077682,359342.325317
N004888,2788430.732402,356495.367097
N004889,2788750.920757,356845.40756
N004890,2783027.584996,359357.450355
N004891,2783043.408258,359361.132522
N004892,2782171.900901,359017.605944
N004893,2788749.813861,356866.305679
N004894,2784679.732076,354857.411133
N004895,2831027.30448,374495.821344
N004896,2832482.806827,375210.118592
N004897,2791454.472973,372066.002428
N004898,2791460.363855,372072.022075
N004899,2786073.633812,339474.045421
N004900,2786074.080645,339482.154989
N004901,2790447.16842,351742.816488
N004902,2790988.482848,356276.785356
N004903,2789993.477948,356941.232169
N004904,2783058.246293,346160.483829
N004905,2783054.300176,346151.919999
N004906,2783503.916897,347549.603368
N004907,2783500.264332,347557.244394
N004908,2783407.156545,347921.329735
N004909,2782785.112189,367904.212205
N004910,2834747.609854,389339.840181
N004911,2834653.602805,390012.1665
N004912,2834738.659492,390221.965192
N004913,2834666.257345,390042.253966
N004914,2834739.501722,389327.934254
N004915,2789951.347127,333092.415004
N004916,2788351.711398,389501.503705
N004917,2791693.925773,372239.313805
N004918,2783611.967172,344169.811374
N004919,2783165.319183,345292.387135
N004920,2783624.897489,344132.849748
N004921,2786213.581593,356527.331889
N004922,2786313.706017,356400.369434
N004923,2786334.076192,356455.79695
N004924,2786326.637138,356465.847453
N004925,2786221.762627,356528.809312
N004926,2794104.116145,356829.215935
N004927,2782278.450123,352738.552548
N004928,2782141.447041,352687.040029
N004929,2782657.454387,344397.475074
N004930,2783164.454554,345300.220912
N004931,2783089.04302,345709.107476
N004932,2783874.901902,343701.758612
N004933,2783842.253029,343848.47994
N004934,2783835.763224,343855.099329
N004935,2783089.162949,345721.953068
N004936,2785412.845586,359752.274192
N004937,2785317.646591,360268.424236
N004938,2829333.602609,390066.909991
N004939,2794409.897125,372551.112365
N004940,2830603.736672,389458.103672
N004941,2830409.388645,389230.221529
N004942,2785272.888159,355413.309471
N004943,2790643.897337,400234.862062
N004944,2791168.729786,402219.190017
N004945,2784796.753908,356443.795327
N004946,2785284.250194,356763.970028
N004947,2784216.141023,355931.678072
N004948,2784530.543499,356281.229027
N004949,2784778.050251,356434.979102
N004950,2784181.884612,355879.178398
N004951,2784189.930229,355891.320034
N004952,2786328.443565,339104.179762
N004953,2781917.390819,360338.694238
N004954,2790238.327043,335488.128898
N004955,2781305.9471,358955.850129
N004956,2781266.910305,358997.8317
N004957,2781154.901839,359125.34311
N004958,2781140.693213,359140.077688
N004959,2829674.185043,372407.471935
N004960,2830316.19538,372216.021058
N004961,2830336.722176,372210.030123
N004962,2831794.360067,372430.119049
N004963,2781308.22549,370374.304278
N004964,2780338.456679,372106.334468
N004965,2780334.27498,372127.004631
N004966,2781305.041287,370321.465006
N004967,2831775.050739,372472.058843
N004968,2835545.407751,411862.102744
N004969,2795580.216623,371365.991345
N004970,2787014.987528,337369.841052
N004971,2784246.165659,359623.962302
N004972,2781095.441426,347237.977266
N004973,2782129.404348,345809.629648
N004974,2828936.080741,390333.391485
N004975,2828774.359897,389843.565191
N004976,2828893.971108,390449.190702
N004977,2828897.091987,390445.449304
N004978,2828875.514827,390494.173342
N004979,2828887.99528,390507.887473
N004980,2828863.472364,390319.423579
N004981,2790286.536239,369607.9623
N004982,2827818.915534,386450.538749
N004983,2783391.559804,354877.64236
N004984,2761852.540241,455552.08712
N004985,2767734.553531,446064.049724
N004986,2758097.052045,458833.437997
N004987,2756440.628581,458777.09286
N004988,2754188.540011,458660.625639
N004989,2754450.840297,458689.045638
N004990,2747400.533363,459862.924208
N004991,2748167.207224,460387.786307
N004992,2782144.058991,345809.654797
N004993,2775189.320382,481906.043224
N004994,2775174.175654,481870.31753
N004995,2775449.115142,482337.216106
N004996,2775196.856151,481901.455177
N004997,2775182.650119,481867.626438
N004998,2774121.443911,481124.68871
N004999,2776097.271044,483774.369226
N005000,2776494.850658,486681.762044
N005001,2774252.49287,481504.629565
N005002,2771391.156802,480081.64917
